[2020-01-25 16:44:38.560]  DEBUG org.apache.ibatis.logging.LogFactory setImplementation  105 - Logging initialized using 'class org.apache.ibatis.logging.slf4j.Slf4jImpl' adapter.
[2020-01-25 23:36:03.878]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'houseTagMapper'.
[2020-01-25 23:36:03.878]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'roleMapper' and 'com.cpf.xunwu.mapper.RoleMapper' mapperInterface
[2020-01-25 23:36:03.878]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'roleMapper'.
[2020-01-25 23:36:03.878]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'subwayMapper' and 'com.cpf.xunwu.mapper.SubwayMapper' mapperInterface
[2020-01-25 23:36:03.878]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'subwayMapper'.
[2020-01-25 23:36:03.879]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'subwayStationMapper' and 'com.cpf.xunwu.mapper.SubwayStationMapper' mapperInterface
[2020-01-25 23:36:03.879]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'subwayStationMapper'.
[2020-01-25 23:36:03.879]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'supportAddressMapper' and 'com.cpf.xunwu.mapper.SupportAddressMapper' mapperInterface
[2020-01-25 23:36:03.879]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'supportAddressMapper'.
[2020-01-25 23:36:03.879]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'userMapper' and 'com.cpf.xunwu.mapper.UserMapper' mapperInterface
[2020-01-25 23:36:03.879]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'userMapper'.
[2020-01-25 23:36:15.423]  DEBUG org.mybatis.spring.SqlSessionUtils debug  49 - Creating a new SqlSession
[2020-01-25 23:36:15.433]  DEBUG org.mybatis.spring.SqlSessionUtils debug  49 - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@23255517] was not registered for synchronization because synchronization is not active
[2020-01-25 23:36:16.144]  DEBUG org.mybatis.spring.transaction.SpringManagedTransaction debug  49 - JDBC Connection [HikariProxyConnection@868687885 wrapping com.mysql.cj.jdbc.ConnectionImpl@3631a267] will not be managed by Spring
[2020-01-25 23:36:16.264]  DEBUG org.mybatis.spring.SqlSessionUtils debug  49 - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@23255517]
[2020-01-25 23:36:16.280]  DEBUG org.mybatis.spring.SqlSessionUtils debug  49 - Creating a new SqlSession
[2020-01-25 23:36:16.281]  DEBUG org.mybatis.spring.SqlSessionUtils debug  49 - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@7f1b395d] was not registered for synchronization because synchronization is not active
[2020-01-25 23:36:16.285]  DEBUG org.mybatis.spring.transaction.SpringManagedTransaction debug  49 - JDBC Connection [HikariProxyConnection@1534805076 wrapping com.mysql.cj.jdbc.ConnectionImpl@3631a267] will not be managed by Spring
[2020-01-25 23:36:16.328]  DEBUG org.mybatis.spring.SqlSessionUtils debug  49 - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@7f1b395d]
[2020-01-25 23:36:43.036]  DEBUG org.mybatis.spring.SqlSessionUtils debug  49 - Creating a new SqlSession
[2020-01-25 23:36:43.039]  DEBUG org.mybatis.spring.SqlSessionUtils debug  49 - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@356c8129] was not registered for synchronization because synchronization is not active
[2020-01-25 23:36:43.201]  DEBUG org.mybatis.spring.transaction.SpringManagedTransaction debug  49 - JDBC Connection [HikariProxyConnection@429617692 wrapping com.mysql.cj.jdbc.ConnectionImpl@3631a267] will not be managed by Spring
[2020-01-25 23:36:43.270]  DEBUG org.mybatis.spring.SqlSessionUtils debug  49 - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@356c8129]
[2020-01-25 23:36:43.273]  DEBUG org.mybatis.spring.SqlSessionUtils debug  49 - Creating a new SqlSession
[2020-01-25 23:36:43.276]  DEBUG org.mybatis.spring.SqlSessionUtils debug  49 - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@62e91804] was not registered for synchronization because synchronization is not active
[2020-01-25 23:36:43.305]  DEBUG org.mybatis.spring.transaction.SpringManagedTransaction debug  49 - JDBC Connection [HikariProxyConnection@614944559 wrapping com.mysql.cj.jdbc.ConnectionImpl@3631a267] will not be managed by Spring
[2020-01-25 23:36:43.447]  DEBUG org.mybatis.spring.SqlSessionUtils debug  49 - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@62e91804]
[2020-01-25 23:38:53.557]  DEBUG org.mybatis.spring.SqlSessionUtils debug  49 - Creating a new SqlSession
[2020-01-25 23:38:53.558]  DEBUG org.mybatis.spring.SqlSessionUtils debug  49 - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@27a19292] was not registered for synchronization because synchronization is not active
[2020-01-25 23:38:53.599]  DEBUG org.mybatis.spring.transaction.SpringManagedTransaction debug  49 - JDBC Connection [HikariProxyConnection@1456921549 wrapping com.mysql.cj.jdbc.ConnectionImpl@3631a267] will not be managed by Spring
[2020-01-25 23:38:53.643]  DEBUG org.mybatis.spring.SqlSessionUtils debug  49 - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@27a19292]
[2020-01-25 23:38:53.644]  DEBUG org.mybatis.spring.SqlSessionUtils debug  49 - Creating a new SqlSession
[2020-01-25 23:38:53.644]  DEBUG org.mybatis.spring.SqlSessionUtils debug  49 - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@4bb82b] was not registered for synchronization because synchronization is not active
[2020-01-25 23:38:53.645]  DEBUG org.mybatis.spring.transaction.SpringManagedTransaction debug  49 - JDBC Connection [HikariProxyConnection@735420338 wrapping com.mysql.cj.jdbc.ConnectionImpl@3631a267] will not be managed by Spring
[2020-01-25 23:38:53.685]  DEBUG org.mybatis.spring.SqlSessionUtils debug  49 - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@4bb82b]
[2020-01-25 23:40:40.784]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner scanCandidateComponents  437 - Identified candidate component class: file [E:\IdeaWorkSpace\xunwu\build\classes\java\main\com\cpf\xunwu\mapper\HouseDetailMapper.class]
[2020-01-25 23:40:40.784]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner scanCandidateComponents  437 - Identified candidate component class: file [E:\IdeaWorkSpace\xunwu\build\classes\java\main\com\cpf\xunwu\mapper\HouseMapper.class]
[2020-01-25 23:40:40.785]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner scanCandidateComponents  437 - Identified candidate component class: file [E:\IdeaWorkSpace\xunwu\build\classes\java\main\com\cpf\xunwu\mapper\HousePictureMapper.class]
[2020-01-25 23:40:40.785]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner scanCandidateComponents  437 - Identified candidate component class: file [E:\IdeaWorkSpace\xunwu\build\classes\java\main\com\cpf\xunwu\mapper\HouseTagMapper.class]
[2020-01-25 23:40:40.786]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner scanCandidateComponents  437 - Identified candidate component class: file [E:\IdeaWorkSpace\xunwu\build\classes\java\main\com\cpf\xunwu\mapper\RoleMapper.class]
[2020-01-25 23:40:40.786]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner scanCandidateComponents  437 - Identified candidate component class: file [E:\IdeaWorkSpace\xunwu\build\classes\java\main\com\cpf\xunwu\mapper\SubwayMapper.class]
[2020-01-25 23:40:40.786]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner scanCandidateComponents  437 - Identified candidate component class: file [E:\IdeaWorkSpace\xunwu\build\classes\java\main\com\cpf\xunwu\mapper\SubwayStationMapper.class]
[2020-01-25 23:40:40.787]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner scanCandidateComponents  437 - Identified candidate component class: file [E:\IdeaWorkSpace\xunwu\build\classes\java\main\com\cpf\xunwu\mapper\SupportAddressMapper.class]
[2020-01-25 23:40:40.787]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner scanCandidateComponents  437 - Identified candidate component class: file [E:\IdeaWorkSpace\xunwu\build\classes\java\main\com\cpf\xunwu\mapper\UserMapper.class]
[2020-01-25 23:40:40.788]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'houseDetailMapper' and 'com.cpf.xunwu.mapper.HouseDetailMapper' mapperInterface
[2020-01-25 23:40:40.788]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'houseDetailMapper'.
[2020-01-25 23:40:40.788]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'houseMapper' and 'com.cpf.xunwu.mapper.HouseMapper' mapperInterface
[2020-01-25 23:40:40.789]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'houseMapper'.
[2020-01-25 23:40:40.790]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'housePictureMapper' and 'com.cpf.xunwu.mapper.HousePictureMapper' mapperInterface
[2020-01-25 23:40:40.790]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'housePictureMapper'.
[2020-01-25 23:40:40.790]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'houseTagMapper' and 'com.cpf.xunwu.mapper.HouseTagMapper' mapperInterface
[2020-01-25 23:40:40.790]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'houseTagMapper'.
[2020-01-25 23:40:40.791]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'roleMapper' and 'com.cpf.xunwu.mapper.RoleMapper' mapperInterface
[2020-01-25 23:40:40.791]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'roleMapper'.
[2020-01-25 23:40:40.791]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'subwayMapper' and 'com.cpf.xunwu.mapper.SubwayMapper' mapperInterface
[2020-01-25 23:40:40.791]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'subwayMapper'.
[2020-01-25 23:40:40.792]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'subwayStationMapper' and 'com.cpf.xunwu.mapper.SubwayStationMapper' mapperInterface
[2020-01-25 23:40:40.792]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'subwayStationMapper'.
[2020-01-25 23:40:40.792]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'supportAddressMapper' and 'com.cpf.xunwu.mapper.SupportAddressMapper' mapperInterface
[2020-01-25 23:40:40.792]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'supportAddressMapper'.
[2020-01-25 23:40:40.793]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'userMapper' and 'com.cpf.xunwu.mapper.UserMapper' mapperInterface
[2020-01-25 23:40:40.793]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'userMapper'.
[2020-01-25 23:41:42.361]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner scanCandidateComponents  437 - Identified candidate component class: file [E:\IdeaWorkSpace\xunwu\build\classes\java\main\com\cpf\xunwu\mapper\HouseDetailMapper.class]
[2020-01-25 23:41:42.362]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner scanCandidateComponents  437 - Identified candidate component class: file [E:\IdeaWorkSpace\xunwu\build\classes\java\main\com\cpf\xunwu\mapper\HouseMapper.class]
[2020-01-25 23:41:42.362]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner scanCandidateComponents  437 - Identified candidate component class: file [E:\IdeaWorkSpace\xunwu\build\classes\java\main\com\cpf\xunwu\mapper\HousePictureMapper.class]
[2020-01-25 23:41:42.362]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner scanCandidateComponents  437 - Identified candidate component class: file [E:\IdeaWorkSpace\xunwu\build\classes\java\main\com\cpf\xunwu\mapper\HouseTagMapper.class]
[2020-01-25 23:41:42.362]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner scanCandidateComponents  437 - Identified candidate component class: file [E:\IdeaWorkSpace\xunwu\build\classes\java\main\com\cpf\xunwu\mapper\RoleMapper.class]
[2020-01-25 23:41:42.362]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner scanCandidateComponents  437 - Identified candidate component class: file [E:\IdeaWorkSpace\xunwu\build\classes\java\main\com\cpf\xunwu\mapper\SubwayMapper.class]
[2020-01-25 23:41:42.362]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner scanCandidateComponents  437 - Identified candidate component class: file [E:\IdeaWorkSpace\xunwu\build\classes\java\main\com\cpf\xunwu\mapper\SubwayStationMapper.class]
[2020-01-25 23:41:42.362]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner scanCandidateComponents  437 - Identified candidate component class: file [E:\IdeaWorkSpace\xunwu\build\classes\java\main\com\cpf\xunwu\mapper\SupportAddressMapper.class]
[2020-01-25 23:41:42.362]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner scanCandidateComponents  437 - Identified candidate component class: file [E:\IdeaWorkSpace\xunwu\build\classes\java\main\com\cpf\xunwu\mapper\UserMapper.class]
[2020-01-25 23:41:42.363]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'houseDetailMapper' and 'com.cpf.xunwu.mapper.HouseDetailMapper' mapperInterface
[2020-01-25 23:41:42.363]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'houseDetailMapper'.
[2020-01-25 23:41:42.363]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'houseMapper' and 'com.cpf.xunwu.mapper.HouseMapper' mapperInterface
[2020-01-25 23:41:42.363]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'houseMapper'.
[2020-01-25 23:41:42.363]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'housePictureMapper' and 'com.cpf.xunwu.mapper.HousePictureMapper' mapperInterface
[2020-01-25 23:41:42.363]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'housePictureMapper'.
[2020-01-25 23:41:42.363]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'houseTagMapper' and 'com.cpf.xunwu.mapper.HouseTagMapper' mapperInterface
[2020-01-25 23:41:42.363]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'houseTagMapper'.
[2020-01-25 23:41:42.363]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'roleMapper' and 'com.cpf.xunwu.mapper.RoleMapper' mapperInterface
[2020-01-25 23:41:42.364]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'roleMapper'.
[2020-01-25 23:41:42.364]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'subwayMapper' and 'com.cpf.xunwu.mapper.SubwayMapper' mapperInterface
[2020-01-25 23:41:42.364]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'subwayMapper'.
[2020-01-25 23:41:42.364]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'subwayStationMapper' and 'com.cpf.xunwu.mapper.SubwayStationMapper' mapperInterface
[2020-01-25 23:41:42.364]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'subwayStationMapper'.
[2020-01-25 23:41:42.364]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'supportAddressMapper' and 'com.cpf.xunwu.mapper.SupportAddressMapper' mapperInterface
[2020-01-25 23:41:42.364]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'supportAddressMapper'.
[2020-01-25 23:41:42.364]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Creating MapperFactoryBean with name 'userMapper' and 'com.cpf.xunwu.mapper.UserMapper' mapperInterface
[2020-01-25 23:41:42.364]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner debug  49 - Enabling autowire by type for MapperFactoryBean with name 'userMapper'.
[2020-01-25 23:41:52.307]  DEBUG org.mybatis.spring.mapper.ClassPathMapperScanner scanCandidateComponents  437 - Identified candidate component class: file [E:\IdeaWorkSpace\xunwu\build\classes\java\main\com\cpf\xunwu\mapper\HouseDetailMapper.class]
